model,year,price,transmission,mileage,tax,mpg,fuelType,engineSize
 C Class,2019.0, 44480,Semi-Auto,9103,145,29.1,Petrol,3.0
 C Class,2019.0, 34480,Semi-Auto,3446,145,46.3,Petrol,1.5
 C Class,2019.0, 25780,Semi-Auto,14843,145,61.4,Diesel,2.0
 C Class,2017.0, 21500,Semi-Auto,9238,150,48.7,Petrol,2.0
 C Class,2019.0, 33842,Semi-Auto,3950,145  ,42.2,Petrol,2.0
 C Class,2019.0, 34987,Automatic,2791,145,64.2,Diesel,2.0
 C Class,2019.0, 44987,Automatic,1843,145,30.4,Petrol,3.0
 C Class,2014.0, 14732,Semi-Auto,38824,20,64.2,Diesel,2.1
 C Class,2018.0, 19056,Automatic,25833,145,50.4,Petrol,2.0
 C Class,2017.0, 20672,Semi-Auto,22842,30,62.8,Diesel,2.1
 C Class,2017.0, 33612,Automatic,20134,145  ,34,Petrol,3.0
 C Class,2017.0, 16991,Semi-Auto,41603,30,64.2,Diesel,2.1
 C Class,2015.0, 19990,Semi-Auto,37000,0,74.3,Hybrid,2.1
 C Class,2019.0, 27890,Semi-Auto,8317,145,61.4,Diesel,2.0
 C Class,2015.0, 14490,Semi-Auto,58502,20,64.2,Diesel,2.1
 C Class,2017.0, 18490,Semi-Auto,25584,145  ,50.4,Petrol,2.0
 C Class,2016.0, 13600,Manual,46384,125,53.3,Petrol,2.0
 C Class,2018.0, 22980,Semi-Auto,18285,145,61.4,Diesel,2.1
 C Class,2019.0, 44480,Semi-Auto,1752,145,29.7,Petrol,3.0
 C Class,2017.0, 15980,Manual,34691,20,68.9,Diesel,2.1
 C Class,2019.0, 45980,Semi-Auto,3999,145,29.7,Petrol,3.0
 C Class,2019.0, 29980,Semi-Auto,8202,145,44.1,Petrol,1.5
 C Class,2014.0, 11750,Semi-Auto,77043,20,64.2,Diesel,2.1
 C Class,2014.0, 13290,Semi-Auto,46078,125,52.3,Petrol,2.0
 C Class,2019.0, 29950,Semi-Auto,9613,150,61.4,Diesel,2.0
 C Class,2014.0, 11750,Semi-Auto,77043,20,64.2,Diesel,2.1
 C Class,2019.0, 27990,Semi-Auto,5550,145,64.2,Diesel,2.0
 C Class,2017.0, 16690,Semi-Auto,30199,30,64.2,Diesel,2.1
 C Class,2019.0, 22890,Automatic,6037,145,46.3,Petrol,1.5
 C Class,2019.0, 28990,Automatic,5450,145,57.7,Diesel,2.0
 C Class,2019.0, 19690,Automatic,13337,145,61.4,Diesel,2.0
 C Class,2019.0, 29480,Semi-Auto,13757,145,44.1,Petrol,1.5
 C Class,2015.0, 14500,Semi-Auto,54000,20,64.2,Diesel,2.1
 C Class,2020.0, 35491,Semi-Auto,2669,145,48.7,Diesel,2.0
 C Class,2017.0, 24502,Semi-Auto,22079,145,67.3,Diesel,2.1
 C Class,2017.0, 20491,Semi-Auto,27993,30,61.4,Diesel,2.1
 C Class,2019.0, 41491,Automatic,2430,145,55.4,Diesel,2.0
 C Class,2017.0, 18258,Semi-Auto,51304,150,60.1,Diesel,2.1
 C Class,2015.0, 16341,Semi-Auto,29963,20,64.2,Diesel,2.1
 C Class,2017.0, 40980,Semi-Auto,22547,300,34.5,Petrol,4.0
 C Class,2015.0, 16892,Semi-Auto,35464,30,64.2,Diesel,2.1
 C Class,2014.0, 14992,Semi-Auto,53600,30,64.2,Diesel,2.1
 C Class,2019.0, 22706,Automatic,6602,145,44.1,Petrol,1.6
 C Class,2019.0, 30672,Automatic,3946,145  ,57.7,Diesel,2.0
 C Class,2017.0, 23111,Semi-Auto,24698,145,47.1,Petrol,2.0
 C Class,2019.0, 26176,Semi-Auto,9463,145,46.3,Petrol,1.5
 C Class,2018.0, 18700,Semi-Auto,25340,145,60.1,Diesel,2.1
 C Class,2017.0, 14307,Manual,25820,125,53.3,Petrol,2.0
 C Class,2018.0, 18900,Automatic,23570,145,61.4,Diesel,2.1
 C Class,2016.0, 16800,Semi-Auto,35800,30,64.2,Diesel,2.1
 C Class,2015.0, 10090,Semi-Auto,57843,150,53.3,Diesel,2.1
 C Class,2014.0, 12600,Automatic,52379,125,52.3,Petrol,2.0
 C Class,2018.0, 25500,Semi-Auto,10592,145  ,67.3,Diesel,2.1
 C Class,2017.0, 25092,Automatic,22700,145  ,54.3,Diesel,2.1
 C Class,2017.0, 23401,Semi-Auto,11457,145,47.1,Petrol,2.0
 C Class,2017.0, 21011,Semi-Auto,18955,30,61.4,Diesel,2.1
 C Class,2017.0, 16911,Semi-Auto,32390,150,65.7,Diesel,1.6
 C Class,2015.0, 15142,Semi-Auto,48000,20,64.2,Diesel,2.1
 C Class,2015.0, 14290,Semi-Auto,53227,125,52.3,Petrol,2.0
 C Class,2019.0, 20990,Semi-Auto,3239,145,65.7,Diesel,1.6
 C Class,2016.0, 14390,Semi-Auto,36836,30,65.7,Diesel,1.6
 C Class,2018.0, 23500,Semi-Auto,10240,145,61.4,Diesel,2.1
 C Class,2019.0, 39995,Semi-Auto,3560,145,29.4,Petrol,3.0
 C Class,2020.0, 29750,Automatic,3000,145,57.7,Diesel,2.0
 C Class,2019.0, 26176,Semi-Auto,14232,145,47.1,Petrol,1.5
 C Class,2019.0, 30976,Automatic,5552,145  ,44.1,Petrol,2.0
 C Class,2017.0, 15872,Manual,30000,125,53.3,Petrol,2.0
 C Class,2019.0, 27696,Automatic,11890,145,60.1,Diesel,1.6
 C Class,2017.0, 39336,Automatic,12157,300,32.8,Petrol,4.0
 C Class,2017.0, 31664,Automatic,19067,145  ,35.8,Petrol,3.0
 C Class,2017.0, 16092,Semi-Auto,48000,20,65.7,Diesel,2.1
 C Class,2019.0, 36350,Automatic,17009,145,61.4,Diesel,2.0
 C Class,2017.0, 23942,Automatic,30124,160,43.5,Petrol,2.0
 C Class,2019.0, 27780,Semi-Auto,7109,145,60.1,Diesel,1.6
 C Class,2019.0, 36420,Automatic,6650,145,64.2,Diesel,1.6
 C Class,2019.0, 36090,Automatic,6374,145  ,30.4,Petrol,3.0
 C Class,2019.0, 39991,Automatic,1987,145,44.1,Petrol,2.0
 C Class,2019.0, 48491,Automatic,11347,145,30.4,Petrol,3.0
 C Class,2019.0, 38991,Automatic,4811,145,61.4,Diesel,2.0
 C Class,2017.0, 14307,Manual,25820,125,53.3,Petrol,2.0
 C Class,2018.0, 18450,Semi-Auto,34650,145,61.4,Diesel,2.1
 C Class,2017.0, 14420,Manual,33273,20,65.7,Diesel,2.1
 C Class,2015.0, 12995,Automatic,45024,20,64.2,Diesel,2.1
 C Class,2015.0, 12999,Manual,47709,20,65.7,Diesel,2.1
 C Class,2015.0, 12995,Manual,22852,125,53.3,Petrol,2.0
 C Class,2018.0, 22900,Semi-Auto,4500,145,44.1,Petrol,1.5
 C Class,2019.0, 24495,Semi-Auto,15674,145,60.1,Diesel,1.6
 C Class,2019.0, 24640,Automatic,11900,145,47.1,Petrol,1.5
 C Class,2019.0, 30840,Semi-Auto,7532,145,42.2,Petrol,2.0
 C Class,2019.0, 21340,Automatic,12836,145,44.1,Petrol,1.5
 C Class,2019.0, 24940,Semi-Auto,15275,145,45.6,Petrol,1.5
 C Class,2019.0, 21940,Automatic,5149,145,44.1,Petrol,1.5
 C Class,2019.0, 28940,Automatic,37,145,44.1,Petrol,2.0
 C Class,2016.0, 20503,Automatic,80612,200,42.8,Petrol,2.0
 C Class,2018.0, 22766,Automatic,4200,145,47.1,Petrol,2.0
 C Class,2018.0, 22990,Semi-Auto,32373,145,61.4,Diesel,2.1
 C Class,2017.0, 18890,Semi-Auto,25066,145  ,64.2,Diesel,2.1
 C Class,2016.0, 22890,Semi-Auto,20077,20,67.3,Diesel,2.1
 C Class,2019.0, 27490,Semi-Auto,11000,145,57.7,Diesel,2.0
 C Class,2016.0, 15890,Semi-Auto,34499,20,65.7,Diesel,2.1
 C Class,2018.0, 33890,Semi-Auto,9290,145,36.2,Petrol,3.0
 C Class,2018.0, 33690,Semi-Auto,12055,145,40.9,Petrol,4.0
 C Class,2019.0, 37790,Semi-Auto,2200,145,29.4,Petrol,3.0
 C Class,2019.0, 26140,Semi-Auto,11674,145,64.2,Diesel,2.0
 C Class,2019.0, 26440,Semi-Auto,16684,145,60.1,Diesel,1.6
 C Class,2017.0, 19240,Semi-Auto,33022,30,64.2,Diesel,2.1
 C Class,2019.0, 30740,Semi-Auto,7926,145,57.7,Diesel,2.0
 C Class,2019.0, 24640,Semi-Auto,14751,145,61.4,Diesel,2.0
 C Class,2017.0, 19995,Automatic,55842,165,44.1,Petrol,2.0
 C Class,2018.0, 19995,Semi-Auto,19870,150,41.5,Petrol,2.0
 C Class,2019.0, 27340,Automatic,3970,145,43.5,Petrol,2.0
 C Class,2017.0, 25000,Automatic,9507,145,47.1,Petrol,2.0
 C Class,2018.0, 23390,Semi-Auto,16045,145,58.9,Diesel,2.0
 C Class,2015.0, 15789,Semi-Auto,42164,30,64.2,Diesel,2.1
 C Class,2017.0, 17490,Automatic,20000,145,64.2,Diesel,2.1
 C Class,2018.0, 34990,Automatic,19500,145  ,35.3,Petrol,3.0
 C Class,2016.0, 19750,Semi-Auto,31467,30,64.2,Diesel,2.1
 C Class,2017.0, 19000,Semi-Auto,17329,20,68.9,Diesel,2.1
 C Class,2018.0, 20690,Semi-Auto,15750,145,48.7,Petrol,2.0
 C Class,2019.0, 35891,Automatic,4167,145,61.4,Diesel,2.0
 C Class,2015.0, 15135,Semi-Auto,40312,125,52.3,Petrol,2.0
 C Class,2019.0, 28995,Automatic,3500,145,64.2,Diesel,2.0
 C Class,2019.0, 31495,Automatic,3500,145,48.7,Diesel,2.0
 C Class,2020.0, 39994,Semi-Auto,2499,145,55.4,Diesel,2.0
 C Class,2020.0, 39994,Semi-Auto,2499,145,55.4,Diesel,2.0
 C Class,2019.0, 24995,Automatic,3485,145,46.3,Petrol,1.5
 C Class,2019.0, 28395,Semi-Auto,3610,145,44.1,Petrol,2.0
 C Class,2019.0, 25494,Automatic,4158,145,46.3,Petrol,1.5
 C Class,2018.0, 24994,Semi-Auto,9009,145,55.4,Petrol,2.0
 C Class,2018.0, 23995,Semi-Auto,12137,145,67.3,Diesel,2.1
 C Class,2017.0, 21950,Semi-Auto,25270,135,74.3,Hybrid,2.1
 C Class,2018.0, 49990,Semi-Auto,19870,145  ,32.8,Petrol,4.0
 C Class,2017.0, 23400,Semi-Auto,35270,30,65.7,Diesel,2.1
 C Class,2017.0, 21958,Semi-Auto,14105,145  ,61.4,Diesel,2.1
 C Class,2015.0, 18500,Automatic,8940,30,64.2,Diesel,2.1
 C Class,2015.0, 15495,Semi-Auto,21064,125,52.3,Petrol,2.0
 C Class,2015.0, 15890,Semi-Auto,54000,30,64.2,Diesel,2.1
 C Class,2019.0, 26990,Semi-Auto,1237,145,46.3,Petrol,1.5
 C Class,2016.0, 18490,Semi-Auto,36688,30,64.2,Diesel,1.6
 C Class,2019.0, 24490,Semi-Auto,6877,145,61.4,Diesel,2.1
 C Class,2016.0, 21500,Semi-Auto,37188,20,67.3,Diesel,2.1
 C Class,2019.0, 23490,Semi-Auto,10530,145,46.3,Petrol,1.5
 C Class,2017.0, 22995,Semi-Auto,21590,145,47.1,Petrol,2.0
 C Class,2018.0, 24890,Semi-Auto,7859,145,40.4,Petrol,2.0
 C Class,2015.0, 14150,Semi-Auto,60597,20,64.2,Diesel,2.1
 C Class,2016.0, 15000,Manual,32254,30,65.7,Diesel,1.6
 C Class,2016.0, 22495,Semi-Auto,25399,20,68.9,Diesel,2.1
 C Class,2017.0, 19495,Semi-Auto,23136,30,64.2,Diesel,2.1
 C Class,2017.0, 22395,Semi-Auto,26853,20,67.3,Diesel,2.1
 C Class,2017.0, 19495,Semi-Auto,17257,145,50.4,Petrol,2.0
 C Class,2017.0, 14995,Automatic,48054,145,64.2,Diesel,2.1
 C Class,2016.0, 18995,Manual,9098,30,64.2,Diesel,2.1
 C Class,2019.0, 28995,Automatic,4499,145,64.2,Diesel,2.0
 C Class,2019.0, 26940,Automatic,4600,145,61.4,Diesel,2.0
 C Class,2019.0, 25440,Semi-Auto,8763,145,61.4,Diesel,2.0
 C Class,2019.0, 23740,Semi-Auto,13046,145,61.4,Diesel,2.0
 C Class,2016.0, 17440,Automatic,25374,30,64.2,Diesel,2.1
 C Class,2019.0, 30240,Automatic,4999,145,61.4,Diesel,2.0
 C Class,2019.0, 28150,Automatic,1999,145,46.3,Petrol,1.5
 C Class,2019.0, 32940,Automatic,4999,145,44.1,Petrol,1.5
 C Class,2019.0, 31740,Automatic,4999,145,51.4,Diesel,2.0
 C Class,2019.0, 30450,Automatic,4999,145,64.2,Diesel,2.0
 C Class,2019.0, 32540,Automatic,2960,145,55.4,Diesel,2.0
 C Class,2019.0, 35891,Automatic,4721,145,64.2,Diesel,2.0
 C Class,2016.0, 21991,Semi-Auto,32924,20,67.3,Diesel,2.1
 C Class,2017.0, 21111,Semi-Auto,24900,30,61.4,Diesel,2.1
 C Class,2018.0, 18171,Semi-Auto,35517,145,49.6,Petrol,2.0
 C Class,2019.0, 24202,Automatic,8252,145,45.6,Petrol,1.5
 C Class,2019.0, 30436,Automatic,10335,145  ,57.7,Diesel,2.0
 C Class,2019.0, 31216,Automatic,4463,145  ,57.7,Diesel,2.0
 C Class,2019.0, 28466,Automatic,4938,145,61.4,Diesel,2.0
 C Class,2019.0, 26396,Semi-Auto,14107,145,61.4,Diesel,2.0
 C Class,2020.0, 30990,Semi-Auto,2780,145,61.4,Diesel,2.0
 C Class,2019.0, 27990,Automatic,5824,145,54.3,Diesel,1.6
 C Class,2019.0, 28990,Automatic,4824,145,64.2,Diesel,2.0
 C Class,2019.0, 24990,Semi-Auto,7419,145,64.2,Diesel,2.0
 C Class,2019.0, 25490,Semi-Auto,10079,145,45.6,Petrol,1.5
 C Class,2019.0, 21290,Semi-Auto,14640,145,61.4,Diesel,2.0
 C Class,2018.0, 24990,Semi-Auto,10010,145,46.3,Petrol,1.5
 C Class,2019.0, 23990,Semi-Auto,9160,150,45.6,Petrol,1.5
 C Class,2015.0, 16990,Semi-Auto,36798,30,64.2,Diesel,2.1
 C Class,2018.0, 26890,Semi-Auto,14085,145,56.5,Diesel,2.0
 C Class,2017.0, 18632,Semi-Auto,45595,,134.5,Hybrid,2.0
 C Class,2019.0, 30666,Automatic,10062,145  ,54.3,Diesel,2.0
 C Class,2019.0, 31876,Semi-Auto,9339,145  ,54.3,Diesel,2.0
 C Class,2019.0, 26866,Automatic,5019,145,46.3,Petrol,1.5
 C Class,2019.0, 28825,Semi-Auto,8351,145,56.5,Diesel,2.0
 C Class,2018.0, 21492,Semi-Auto,10267,145,60.1,Diesel,2.1
 C Class,2019.0, 29386,Automatic,8013,145,44.1,Petrol,1.5
 C Class,2018.0, 23522,Semi-Auto,15488,145,46.3,Petrol,1.5
 C Class,2017.0, 18801,Semi-Auto,14812,145,64.2,Diesel,1.6
 C Class,2017.0, 18495,Semi-Auto,18758,150,50.4,Petrol,2.0
 C Class,2019.0, 26450,Semi-Auto,8439,145,60.1,Diesel,1.6
 C Class,2018.0, 19495,Semi-Auto,11828,145,64.2,Diesel,2.1
 C Class,2019.0, 32500,Semi-Auto,6877,145  ,42.2,Petrol,2.0
 C Class,2020.0, 54000,Semi-Auto,250,145,29.1,Petrol,3.0
 C Class,2018.0, 25750,Semi-Auto,6983,145,60.1,Diesel,2.1
 C Class,2019.0, 19750,Semi-Auto,13695,145,61.4,Diesel,2.0
 C Class,2019.0, 26995,Semi-Auto,11980,145,56.5,Diesel,2.0
 C Class,2018.0, 27950,Semi-Auto,10179,145,54.3,Diesel,2.0
 C Class,2019.0, 32026,Automatic,11471,145,57.7,Diesel,2.0
 C Class,2018.0, 24222,Semi-Auto,9305,145,67.3,Diesel,2.1
 C Class,2019.0, 28390,Semi-Auto,7050,145,43.5,Petrol,2.0
 C Class,2019.0, 25890,Automatic,4074,145,44.1,Petrol,1.5
 C Class,2019.0, 19980,Semi-Auto,13924,145,46.3,Petrol,1.5
 C Class,2019.0, 25980,Semi-Auto,11581,145,58.9,Diesel,2.0
 C Class,2019.0, 27980,Semi-Auto,3846,145,60.1,Diesel,1.6
 C Class,2018.0, 27980,Automatic,2075,145,44.1,Petrol,1.5
 C Class,2019.0, 29480,Semi-Auto,6096,145,44.1,Petrol,1.5
 C Class,2019.0, 42900,Semi-Auto,10204,145  ,29.1,Petrol,3.0
 C Class,2019.0, 37500,Semi-Auto,10261,145,29.4,Petrol,3.0
 C Class,2019.0, 27500,Semi-Auto,4396,145,61.4,Diesel,2.0
 C Class,2019.0, 29000,Semi-Auto,4998,145,44.1,Petrol,2.0
 C Class,2019.0, 36980,Semi-Auto,8610,145  ,29.4,Petrol,3.0
 C Class,2017.0, 21362,Semi-Auto,16093,145,64.2,Diesel,2.1
 C Class,2019.0, 31346,Automatic,3001,145  ,44.1,Petrol,2.0
 C Class,2018.0, 38123,Automatic,8233,145  ,29.4,Petrol,3.0
 C Class,2018.0, 28842,Semi-Auto,10879,145,54.3,Diesel,2.0
 C Class,2019.0, 27250,Semi-Auto,10871,145,56.5,Diesel,2.0
 C Class,2019.0, 27490,Automatic,3098,145,42.2,Petrol,2.0
 C Class,2019.0, 32890,Semi-Auto,4025,145,42.2,Petrol,2.0
 C Class,2019.0, 30490,Automatic,4759,145,61.4,Diesel,2.0
 C Class,2019.0, 30490,Automatic,5144,145,61.4,Diesel,2.0
 C Class,2019.0, 28990,Automatic,1544,145,64.2,Diesel,2.0
 C Class,2019.0, 53990,Automatic,2225,145,28.5,Petrol,4.0
 C Class,2020.0, 65990,Semi-Auto,999,145,28,Petrol,4.0
 C Class,2015.0, 17690,Automatic,32019,125,60.1,Diesel,2.1
 C Class,2019.0, 32995,Semi-Auto,24,145  ,42.2,Petrol,2.0
 C Class,2018.0, 26595,Semi-Auto,11522,145,57.7,Diesel,2.0
 C Class,2018.0, 21695,Automatic,8090,145,46.3,Petrol,1.5
 C Class,2018.0, 36495,Automatic,5983,145  ,36.2,Petrol,3.0
 C Class,2017.0, 14645,Automatic,42104,20,65.7,Diesel,2.1
 C Class,2016.0, 31945,Automatic,34765,260,35.3,Petrol,3.0
 C Class,2017.0, 30745,Automatic,16274,145  ,36.2,Petrol,3.0
 C Class,2016.0, 17399,Semi-Auto,53000,125,60.1,Diesel,2.1
 C Class,2019.0, 37321,Automatic,50,145,54.3,Diesel,1.6
 C Class,2019.0, 38521,Automatic,50,145,61.4,Diesel,2.0
 C Class,2019.0, 26995,Semi-Auto,9,145,60.1,Diesel,1.6
 C Class,2019.0, 42895,Automatic,4829,145  ,29.1,Petrol,3.0
 C Class,2019.0, 32495,Semi-Auto,7499,145,44.1,Petrol,1.5
 C Class,2017.0, 16995,Automatic,33219,145,64.2,Diesel,2.1
 C Class,2019.0, 23016,Automatic,7264,145,45.6,Petrol,1.5
 C Class,2019.0, 26876,Automatic,901,145,45.6,Petrol,1.5
 C Class,2019.0, 35068,Semi-Auto,11226,145,45.6,Petrol,1.5
 C Class,2020.0, 46800,Semi-Auto,4384,,217.3,Hybrid,2.0
 C Class,2017.0, 18896,Semi-Auto,16323,145,61.4,Diesel,2.1
 C Class,2014.0, 15499,Semi-Auto,34527,30,61.4,Diesel,2.1
 C Class,2019.0, 28995,Automatic,5650,145,58.9,Diesel,2.1
 C Class,2019.0, 29995,Semi-Auto,1,145,57.7,Diesel,2.0
 C Class,2019.0, 30995,Semi-Auto,1,145,46.3,Diesel,2.0
 C Class,2019.0, 26995,Semi-Auto,1,145,54.3,Diesel,1.6
 C Class,2019.0, 27995,Automatic,7396,145,57.7,Diesel,2.0
 C Class,2019.0, 29995,Semi-Auto,9,145,42.8,Petrol,2.0
 C Class,2019.0, 27950,Semi-Auto,6004,145,54.3,Diesel,2.0
 C Class,2016.0, 16950,Automatic,24080,125,50.4,Petrol,2.0
 C Class,2019.0, 40924,Automatic,5325,145,44.1,Petrol,2.0
 C Class,2015.0, 17030,Automatic,32673,30,64.2,Diesel,2.1
 C Class,2018.0, 26060,Automatic,8299,145,46.3,Petrol,1.5
 C Class,2019.0, 30890,Automatic,4390,145  ,42.8,Petrol,2.0
 C Class,2018.0, 26950,Semi-Auto,10798,145,57.7,Diesel,2.0
 C Class,2018.0, 18649,Semi-Auto,38277,145,61.4,Diesel,2.1
 C Class,2019.0, 30690,Automatic,4721,145,55.4,Diesel,2.0
 C Class,2017.0, 40489,Automatic,23218,145  ,31.7,Petrol,4.0
 C Class,2015.0, 16490,Semi-Auto,53126,30,64.2,Diesel,2.1
 C Class,2017.0, 18979,Semi-Auto,27384,30,64.2,Diesel,2.1
 C Class,2017.0, 44520,Automatic,12450,145  ,31.7,Petrol,4.0
 C Class,2017.0, 17981,Semi-Auto,13881,145,64.2,Diesel,2.1
 C Class,2019.0, 69950,Automatic,1079,145,27.2,Petrol,4.0
 C Class,2019.0, 29990,Automatic,5500,145,42.8,Petrol,2.0
 C Class,2019.0, 29990,Automatic,5376,145,44.1,Petrol,2.0
 C Class,2019.0, 25989,Automatic,2997,145,44.1,Petrol,1.5
 C Class,2019.0, 26990,Automatic,4042,145,42.2,Petrol,2.0
 C Class,2019.0, 26990,Automatic,2368,145,42.2,Petrol,2.0
 C Class,2019.0, 28989,Automatic,1409,145,57.7,Diesel,2.0
 C Class,2017.0, 32000,Semi-Auto,9955,145  ,35.3,Petrol,3.0
 C Class,2016.0, 18000,Semi-Auto,24857,30,62.8,Diesel,2.1
 C Class,2019.0, 25495,Semi-Auto,12382,150,47.1,Petrol,1.5
 C Class,2018.0, 26395,Semi-Auto,8793,145,57.7,Diesel,2.0
 C Class,2019.0, 38995,Automatic,500,145  ,29.7,Petrol,3.0
 C Class,2019.0, 34995,Automatic,5000,145,44.1,Petrol,2.0
 C Class,2019.0, 61995,Automatic,100,145,27.2,Petrol,4.0
 C Class,2018.0, 30995,Semi-Auto,5514,145,42.2,Petrol,2.0
 C Class,2016.0, 21895,Semi-Auto,20651,20,67.3,Diesel,2.1
 C Class,2019.0, 61495,Automatic,1499,145,34.5,Petrol,4.0
 C Class,2019.0, 63495,Automatic,500,145,28,Petrol,4.0
 C Class,2019.0, 30995,Semi-Auto,5999,145,57.7,Diesel,2.0
 C Class,2019.0, 44160,Automatic,1414,145,55.4,Diesel,2.0
 C Class,2017.0, 23332,Semi-Auto,13944,125,60.1,Diesel,2.1
 C Class,2017.0, 19895,Semi-Auto,8142,30,60.1,Diesel,2.1
 C Class,2015.0, 16946,Automatic,29517,125,51.4,Petrol,2.0
 C Class,2013.0, 11552,Automatic,43500,160,44.8,Petrol,1.6
 C Class,2017.0, 29302,Semi-Auto,23988,145,36.2,Petrol,3.0
 C Class,2017.0, 24202,Automatic,20698,145,67.3,Diesel,2.1
 C Class,2019.0, 26925,Semi-Auto,9938,145,46.3,Petrol,1.5
 C Class,2016.0, 18232,Semi-Auto,33085,0,134.5,Hybrid,2.0
 C Class,2013.0, 8795,Manual,75067,125,60.1,Diesel,2.1
 C Class,2014.0, 15999,Semi-Auto,31273,125,52.3,Petrol,2.0
 C Class,2016.0, 18150,Semi-Auto,41356,30,61.4,Diesel,2.1
 C Class,2016.0, 18150,Semi-Auto,41356,30,61.4,Diesel,2.1
 C Class,2015.0, 13750,Semi-Auto,61985,20,64.2,Diesel,2.1
 C Class,2019.0, 27990,Automatic,5225,145,47.1,Petrol,1.5
 C Class,2017.0, 17490,Automatic,37484,145,64.2,Diesel,2.1
 C Class,2019.0, 29890,Semi-Auto,5960,145,64.2,Diesel,2.0
 C Class,2019.0, 28795,Semi-Auto,11054,145,54.3,Diesel,2.0
 C Class,2019.0, 24595,Semi-Auto,15274,145,61.4,Diesel,2.0
 C Class,2018.0, 26295,Semi-Auto,10069,145,57.7,Diesel,2.0
 C Class,2019.0, 25338,Semi-Auto,12566,145,60.1,Diesel,1.6
 C Class,2020.0, 41995,Semi-Auto,100,,217.3,Hybrid,2.0
 C Class,2019.0, 30840,Semi-Auto,6200,145,55.4,Diesel,2.0
 C Class,2019.0, 27295,Semi-Auto,4200,145,60.1,Diesel,1.6
 C Class,2016.0, 22995,Semi-Auto,30012,20,67.3,Diesel,2.1
 C Class,2016.0, 18750,Semi-Auto,22557,30,62.8,Diesel,2.1
 C Class,2016.0, 23950,Automatic,25925,145,54.3,Diesel,2.1
 C Class,2017.0, 36895,Semi-Auto,20699,145,33.6,Petrol,4.0
 C Class,2019.0, 34890,Semi-Auto,1139,135,217.3,Hybrid,2.0
 C Class,2019.0, 31980,Semi-Auto,5133,145,46.3,Petrol,1.5
 C Class,2019.0, 29890,Semi-Auto,1587,145,60.1,Diesel,1.6
 C Class,2019.0, 31890,Semi-Auto,89,145,54.3,Diesel,1.6
 C Class,2019.0, 66890,Semi-Auto,1200,145,28.5,Petrol,4.0
 C Class,2019.0, 37995,Semi-Auto,1800,145,54.3,Diesel,2.0
 C Class,2016.0, 24890,Semi-Auto,25002,30,65.7,Diesel,2.1
 C Class,2016.0, 17979,Semi-Auto,31574,30,64.2,Diesel,2.1
 C Class,2019.0, 27889,Automatic,6250,145,43.5,Petrol,2.0
 C Class,2019.0, 26981,Automatic,7931,145,61.4,Diesel,2.0
 C Class,2019.0, 22980,Manual,7410,145,65.7,Diesel,1.6
 C Class,2019.0, 29990,Automatic,6542,145,61.4,Diesel,2.0
 C Class,2017.0, 26949,Automatic,28058,145  ,40.9,Petrol,2.0
 C Class,2018.0, 24750,Automatic,22000,145,58.9,Diesel,2.1
 C Class,2017.0, 21490,Semi-Auto,54000,150,67.3,Diesel,2.1
 C Class,2016.0, 36981,Semi-Auto,20500,305,34.5,Petrol,4.0
 C Class,2019.0, 34989,Automatic,4131,145,55.4,Diesel,2.0
 C Class,2017.0, 18981,Semi-Auto,25688,145  ,64.2,Diesel,2.1
 C Class,2017.0, 23990,Semi-Auto,29000,145,43.5,Petrol,2.0
 C Class,2019.0, 25995,Automatic,4235,145,60.1,Diesel,1.6
 C Class,2018.0, 26595,Semi-Auto,10040,145,57.7,Diesel,2.0
 C Class,2019.0, 33995,Automatic,4788,145,42.8,Petrol,2.0
 C Class,2019.0, 26795,Semi-Auto,7140,145,56.5,Diesel,2.0
 C Class,2019.0, 27195,Automatic,4114,145,57.7,Diesel,2.0
 C Class,2019.0, 27995,Automatic,5783,145,56.5,Diesel,2.0
 C Class,2019.0, 32995,Automatic,6638,145  ,42.2,Petrol,2.0
 C Class,2019.0, 27889,Semi-Auto,10111,145,61.4,Diesel,2.0
 C Class,2019.0, 31890,Automatic,3150,145,44.1,Petrol,2.0
 C Class,2019.0, 23490,Automatic,16926,145,45.6,Petrol,1.5
 C Class,2018.0, 21189,Automatic,10264,145,60.1,Diesel,2.1
 C Class,2019.0, 31980,Automatic,1873,145,54.3,Diesel,2.0
 C Class,2019.0, 32499,Automatic,1950,145,44.1,Petrol,2.0
 C Class,2019.0, 30889,Automatic,8500,145,61.4,Diesel,2.0
 C Class,2019.0, 33000,Automatic,2850,145,44.1,Petrol,2.0
 C Class,2019.0, 28980,Automatic,2950,145,41.5,Petrol,2.0
 C Class,2019.0, 30890,Automatic,5250,145,61.4,Diesel,2.0
 C Class,2018.0, 20889,Semi-Auto,8493,145,44.1,Petrol,1.5
 C Class,2018.0, 43750,Semi-Auto,11938,145,32.8,Petrol,4.0
 C Class,2017.0, 22489,Automatic,33412,145,47.1,Petrol,2.0
 C Class,2019.0, 37950,Automatic,1820,145,54.3,Diesel,2.0
 C Class,2019.0, 59950,Automatic,152,145,27.2,Petrol,4.0
 C Class,2019.0, 46950,Automatic,1436,145,29.7,Petrol,3.0
 C Class,2019.0, 31950,Automatic,3000,145,46.3,Petrol,1.5
 C Class,2016.0, 23950,Automatic,25925,145,54.3,Diesel,2.1
 C Class,2016.0, 20895,Semi-Auto,35999,125,60.1,Diesel,2.1
